TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
10455,17-11-2023,2151.3,574,purchase,Los Angeles,0
10456,12-12-2023,3050.98,41,refund,San Diego,0
10457,12-10-2024,4700.56,989,purchase,New York,0
10458,01-06-2024,2998.6,322,purchase,Chicago,0
10459,30-09-2024,3584.4,192,purchase,Chicago,0
10460,26-10-2023,3175.36,356,refund,New York,0
10461,16-06-2024,665.6,948,refund,Phoenix,0
10462,18-10-2024,405.75,193,refund,Los Angeles,0
10463,12-07-2024,853.07,767,refund,Chicago,0
10464,12-02-2024,659.13,123,refund,Houston,0
10465,24-01-2024,1993.61,934,purchase,San Diego,0
10466,16-04-2024,3962.88,821,purchase,Houston,0
10467,30-07-2024,3803.64,929,purchase,Houston,0
10468,19-07-2024,4946.2,632,purchase,San Diego,0
10469,15-04-2024,1665.09,496,purchase,Los Angeles,0
10470,02-12-2023,299.2,865,refund,San Diego,0
10471,01-08-2024,4459.57,785,purchase,Houston,0
10472,27-11-2023,290.06,467,refund,Dallas,0
10473,16-04-2024,1338.31,259,refund,Houston,0
10474,10-11-2023,4186.44,917,refund,San Antonio,0
10475,11-10-2024,1575.81,535,purchase,San Diego,0
10476,17-02-2024,2484.68,676,refund,Los Angeles,0
10477,21-06-2024,2373.59,446,purchase,Philadelphia,0
10478,12-01-2024,223.77,440,purchase,New York,0
10479,27-12-2023,2379.26,317,purchase,Chicago,0
10480,22-02-2024,1152.06,90,purchase,San Antonio,0
10481,10-06-2024,3692.51,708,refund,Phoenix,0
10482,17-07-2024,222.69,274,purchase,Dallas,0
10483,26-01-2024,3185.55,777,purchase,San Antonio,0
10484,03-10-2024,1369.4,380,purchase,San Jose,0
10485,06-02-2024,78.73,487,refund,Dallas,0
10486,05-09-2024,4403.72,804,refund,Dallas,0
10487,10-10-2024,4211.21,699,purchase,New York,0
10488,08-07-2024,3507.38,376,refund,Chicago,0
10489,11-07-2024,4110.14,675,refund,San Jose,0
10490,26-11-2023,1454.31,621,refund,San Jose,0
10491,27-09-2024,850.59,600,refund,Phoenix,0
10492,14-11-2023,3250.72,494,purchase,San Diego,0
10493,31-12-2023,3387.19,772,purchase,San Diego,0
10494,27-08-2024,4444.71,322,purchase,Houston,0
10495,18-02-2024,1529.6,476,refund,Dallas,0
10496,24-04-2024,4095.98,956,refund,Phoenix,0
10497,03-07-2024,2263.6,161,purchase,San Antonio,0
10498,07-01-2024,234.55,392,refund,Philadelphia,0
10499,09-01-2024,930.81,717,refund,San Diego,0
10500,04-04-2024,2347.24,687,refund,Houston,0
10501,09-05-2024,4839.74,362,purchase,Phoenix,0
10502,26-11-2023,4636.19,66,purchase,Phoenix,0
10503,16-11-2023,307.92,419,purchase,Houston,0
10504,08-04-2024,1899.53,116,refund,San Diego,0
10505,08-02-2024,3137.04,153,refund,San Jose,0
10506,05-05-2024,1349.25,777,refund,Houston,0
10507,16-12-2023,3138.82,546,purchase,Los Angeles,0
10508,29-03-2024,3520.58,969,purchase,Chicago,0
10509,11-04-2024,2491.57,749,refund,Chicago,0
10510,14-12-2023,1367.39,925,refund,Houston,0
10511,11-04-2024,3061.9,561,purchase,Dallas,0
10512,07-08-2024,4739.85,181,refund,San Jose,0
10513,19-01-2024,1568.79,18,refund,San Jose,0
10514,06-01-2024,2241.06,425,purchase,Dallas,0
10515,30-11-2023,971.63,254,refund,Chicago,0
10516,04-11-2023,3648.04,820,purchase,Chicago,0
10517,07-02-2024,4389.19,973,purchase,Dallas,0
10518,03-05-2024,1378.93,524,purchase,San Diego,0
10519,22-01-2024,4556.84,60,refund,Chicago,0
10520,24-04-2024,4430.65,691,refund,Phoenix,0
10521,22-08-2024,4922.19,842,purchase,Houston,0
10522,04-05-2024,2274.82,929,refund,Chicago,0
10523,20-05-2024,3429.56,826,refund,Chicago,0
10524,07-12-2023,2431.27,484,purchase,Chicago,0
10525,30-04-2024,3763.61,90,purchase,Chicago,0
10526,06-04-2024,1766.07,170,refund,San Antonio,0
10527,19-11-2023,1303.21,372,purchase,Philadelphia,0
10528,15-03-2024,4610.58,299,purchase,Houston,0
10529,19-05-2024,805.67,679,refund,Dallas,0
10530,14-09-2024,1400.32,294,refund,New York,0
10531,19-08-2024,1065.72,748,purchase,Phoenix,0
10532,13-03-2024,3417.94,381,refund,New York,0
10533,17-08-2024,2192.58,148,purchase,San Antonio,0
10534,14-02-2024,3232.68,281,purchase,Houston,0
10535,25-04-2024,1668.12,710,purchase,Chicago,0
10536,14-03-2024,2074.11,14,purchase,Philadelphia,0
10537,04-07-2024,2930.75,621,refund,New York,0
10538,03-08-2024,4498,748,refund,Dallas,0
10539,13-02-2024,2343.56,784,purchase,Houston,0
10540,01-08-2024,1928.11,1,purchase,Dallas,0
10541,03-06-2024,1399.37,32,refund,San Antonio,0
10542,28-06-2024,4668.74,81,purchase,Chicago,0
10543,03-03-2024,4304.06,728,purchase,Houston,0
10544,24-03-2024,4100.77,40,refund,Chicago,0
10545,05-09-2024,1367.86,397,refund,Philadelphia,0
10546,22-12-2023,4222.36,946,refund,Los Angeles,0
10547,06-04-2024,1501.82,949,refund,San Antonio,0
10548,01-05-2024,1640.67,219,refund,Dallas,0
10549,05-09-2024,629.43,669,purchase,Chicago,0
10550,21-05-2024,1719.9,210,refund,San Antonio,0
10551,13-01-2024,1635.82,908,refund,Dallas,0
10552,21-09-2024,885.31,319,refund,Los Angeles,0
10553,11-05-2024,3202.81,355,purchase,Dallas,0
10554,06-10-2024,3675.78,966,refund,Phoenix,0
10555,23-09-2024,4976.83,794,purchase,San Jose,0
10556,12-04-2024,3904.03,848,purchase,New York,0
10557,12-10-2024,4228.67,14,refund,Phoenix,0
10558,16-06-2024,1166.43,933,purchase,San Antonio,0
10559,30-04-2024,856.67,890,refund,San Antonio,0
10560,23-02-2024,4408.16,793,purchase,San Antonio,0
10561,22-06-2024,1256.06,972,refund,San Antonio,0
10562,10-12-2023,1789.1,838,purchase,Los Angeles,0
10563,29-12-2023,2280.25,261,refund,Philadelphia,0
10564,28-07-2024,3421.05,208,purchase,Philadelphia,0
10565,08-06-2024,667.19,779,refund,Philadelphia,0
10566,07-12-2023,3474.49,677,refund,San Jose,0
10567,27-03-2024,1671.19,276,refund,San Antonio,0
10568,23-01-2024,3942.45,518,purchase,Houston,0
10569,18-10-2024,2007.54,525,refund,Houston,0
10570,03-07-2024,4347.77,425,refund,Dallas,0
10571,14-05-2024,517.68,850,refund,Los Angeles,0
10572,28-04-2024,3287.62,17,refund,San Diego,0
10573,15-03-2024,4632.07,773,purchase,Houston,0
10574,31-08-2024,2727.38,481,purchase,Chicago,0
10575,08-04-2024,2124.46,992,refund,Houston,0
10576,18-05-2024,4739.43,345,refund,Houston,0
10577,15-08-2024,1977.44,255,purchase,San Diego,0
10578,09-03-2024,4205.31,384,purchase,Houston,0
10579,23-10-2023,925.78,193,refund,Los Angeles,0
10580,19-01-2024,2439.18,305,purchase,Phoenix,0
10581,15-11-2023,425.26,860,purchase,Phoenix,0
10582,17-06-2024,2208.58,936,purchase,San Antonio,0
10583,31-10-2023,617.19,774,refund,Chicago,0
10584,19-03-2024,385.99,724,purchase,New York,0
10585,17-11-2023,1876.46,607,purchase,New York,0
10586,10-12-2023,2440.82,359,purchase,Houston,0
10587,01-05-2024,1647.7,457,purchase,New York,0
10588,01-06-2024,2567.71,261,refund,Chicago,0
10589,28-12-2023,4171.86,556,refund,Philadelphia,0
10590,03-07-2024,3357.7,134,purchase,San Jose,0
10591,09-11-2023,1680.66,81,purchase,Chicago,0
10592,17-06-2024,12.37,372,purchase,New York,0
10593,22-10-2023,1049.32,641,refund,Phoenix,0
10594,18-01-2024,3718.29,9,refund,Houston,0
10595,21-09-2024,3551.31,147,refund,Philadelphia,0
10596,24-04-2024,1054.49,33,refund,New York,0
10597,09-02-2024,2583.81,520,refund,Houston,0
10598,06-08-2024,2845.03,19,refund,Chicago,0
10599,04-03-2024,1931.01,326,refund,Dallas,0
10600,26-07-2024,1609.8,998,purchase,San Diego,0
10601,23-10-2023,1497.11,352,refund,Dallas,0
10602,11-08-2024,3393.48,990,purchase,Houston,0
10603,30-01-2024,3002.93,588,refund,Chicago,0
10604,11-08-2024,476.54,96,refund,Phoenix,0
10605,26-06-2024,3970.76,886,refund,New York,0
10606,01-06-2024,2256.84,897,refund,Los Angeles,0
10607,22-06-2024,3321.6,185,purchase,Houston,0
10608,20-08-2024,3044.13,481,refund,Houston,0
10609,28-06-2024,523.54,526,purchase,San Antonio,0
10610,28-11-2023,974.86,897,purchase,San Jose,0
10611,17-10-2024,90.29,669,refund,San Diego,0
10612,08-04-2024,1036.64,33,purchase,Los Angeles,0
10613,29-10-2023,1625.79,384,purchase,Chicago,0
10614,16-02-2024,3078.47,295,purchase,Dallas,0
10615,13-09-2024,4553.65,617,refund,San Antonio,0
10616,16-06-2024,4184.07,360,purchase,San Jose,0
10617,13-12-2023,566.16,429,refund,Phoenix,0
10618,13-01-2024,4094.17,797,purchase,Chicago,0
10619,30-12-2023,3707.6,414,refund,Dallas,0
10620,09-05-2024,4511.64,35,refund,New York,0
10621,05-06-2024,3121.21,694,purchase,Philadelphia,0
10622,08-08-2024,598.27,957,purchase,Phoenix,0
10623,06-04-2024,2209.58,560,purchase,Philadelphia,0
10624,12-07-2024,2365.08,899,purchase,Los Angeles,0
10625,01-12-2023,848.98,66,purchase,Houston,0
10626,10-12-2023,4376.61,367,refund,Phoenix,0
10627,07-02-2024,1126.15,997,refund,Los Angeles,0
10628,26-06-2024,2761.32,754,refund,Los Angeles,0
10629,14-09-2024,402.99,232,purchase,Phoenix,0
10630,29-05-2024,291.81,120,refund,Philadelphia,0
10631,21-06-2024,55.96,100,refund,Dallas,0
10632,14-05-2024,3778.93,865,purchase,San Antonio,0
10633,29-07-2024,617.28,404,refund,New York,0
10634,18-09-2024,2079.27,470,refund,Houston,0
10635,30-01-2024,2831.61,368,refund,Los Angeles,0
10636,18-05-2024,4912.29,376,refund,San Diego,0
10637,29-06-2024,4505.18,639,refund,Phoenix,0
10638,29-07-2024,2807.19,579,purchase,Dallas,0
10639,05-06-2024,4889.9,340,refund,Chicago,0
10640,24-05-2024,1903.34,84,purchase,New York,0
10641,02-12-2023,2533.08,142,purchase,San Diego,0
10642,10-04-2024,4355.4,902,purchase,Los Angeles,0
10643,24-06-2024,4185.54,146,refund,Chicago,0
10644,17-12-2023,2576.21,174,refund,San Jose,0
10645,21-01-2024,3029.95,867,purchase,Los Angeles,0
10646,15-05-2024,4763.23,292,refund,Dallas,0
10647,29-07-2024,2122.68,596,refund,Chicago,0
10648,07-12-2023,1105.52,668,purchase,Chicago,0
10649,09-01-2024,4427.5,123,purchase,San Antonio,0
10650,24-05-2024,1930.72,615,refund,San Jose,0
10651,21-06-2024,4117.04,277,purchase,Los Angeles,0
10652,14-06-2024,3194.94,442,purchase,Houston,0
10653,29-03-2024,2569.77,225,purchase,Philadelphia,0
10654,26-08-2024,1448.93,355,purchase,Phoenix,0
10655,21-01-2024,2167.64,729,purchase,New York,0
10656,31-08-2024,3613.54,477,purchase,Phoenix,0
10657,28-07-2024,2579.43,514,purchase,San Jose,0
10658,03-10-2024,4677.7,101,purchase,Houston,0
10659,23-08-2024,1678.65,382,refund,Houston,0
10660,18-04-2024,494.92,137,refund,Los Angeles,0
10661,06-08-2024,2263.05,58,refund,Houston,0
10662,02-05-2024,880.82,119,refund,Houston,0
10663,29-01-2024,4411.16,945,refund,Dallas,0
10664,24-06-2024,1238.24,924,refund,San Diego,0
10665,11-07-2024,4549.52,119,purchase,San Jose,0
10666,04-04-2024,4499.15,155,purchase,New York,0
10667,13-11-2023,4278.65,995,refund,Philadelphia,0
10668,28-04-2024,3839.33,98,purchase,San Jose,0
10669,07-10-2024,2627.3,461,refund,Houston,0
10670,28-04-2024,4812.37,493,refund,New York,0
10671,20-11-2023,521.11,407,refund,Phoenix,0
10672,23-04-2024,4362.53,898,refund,Houston,0
10673,20-09-2024,2010.66,499,refund,Los Angeles,0
10674,04-06-2024,1015.56,502,refund,Los Angeles,0
10675,09-01-2024,755.25,324,purchase,Philadelphia,0
10676,24-06-2024,3460.08,172,purchase,Houston,0
10677,12-01-2024,237.83,987,refund,New York,0
10678,22-10-2023,16.82,232,purchase,Phoenix,0
10679,07-05-2024,361.21,474,refund,Phoenix,0
10680,25-10-2023,3008.59,898,purchase,New York,0
10681,23-08-2024,4582.06,528,refund,Houston,0
10682,01-06-2024,399.15,693,refund,New York,0
10683,12-06-2024,1009.12,689,refund,Chicago,0
10684,22-06-2024,367.92,218,purchase,Dallas,0
10685,01-01-2024,1227.98,7,refund,San Antonio,0
10686,10-01-2024,2346.24,91,refund,Philadelphia,0
10687,09-12-2023,2899.01,726,purchase,San Antonio,0
10688,24-01-2024,633.79,920,purchase,Houston,0
10689,18-02-2024,3014.97,683,purchase,San Diego,0
10690,23-04-2024,657.77,310,refund,Philadelphia,0
10691,10-05-2024,3976.52,790,purchase,Dallas,0
10692,07-05-2024,1931.81,660,refund,San Diego,0
10693,06-06-2024,4343.6,930,refund,Philadelphia,0
10694,24-08-2024,1169.42,501,purchase,Houston,0
10695,25-04-2024,1826.66,210,refund,Dallas,0
10696,10-05-2024,3864.96,620,purchase,Philadelphia,0
10697,17-01-2024,1124.58,768,refund,Phoenix,0
10698,26-10-2023,2568.42,977,purchase,Dallas,0
10699,30-05-2024,532.92,529,purchase,San Jose,0
10700,20-05-2024,1282.11,528,refund,Dallas,0
10701,31-12-2023,960.63,123,purchase,Dallas,0
10702,23-07-2024,2448.62,698,purchase,San Jose,0
10703,29-01-2024,588.52,658,purchase,Houston,0
10704,05-07-2024,1250.27,725,refund,Chicago,1
10705,28-11-2023,4095.36,519,purchase,Philadelphia,0
10706,12-12-2023,2484.68,426,purchase,San Antonio,0
10707,29-09-2024,4809.49,539,purchase,Chicago,0
10708,17-07-2024,4294.65,437,refund,Los Angeles,0
10709,20-01-2024,2696.9,833,purchase,Philadelphia,0
10710,27-11-2023,3772.3,162,purchase,Dallas,0
10711,31-12-2023,4190,683,refund,Philadelphia,0
10712,17-11-2023,4713.2,321,refund,Philadelphia,0
10713,09-12-2023,2886.75,692,purchase,Dallas,0
10714,26-11-2023,2252.74,178,purchase,Philadelphia,0
10715,08-05-2024,3522.85,52,purchase,Philadelphia,0
10716,27-07-2024,1501.15,312,refund,San Antonio,0
10717,15-01-2024,1230.93,958,purchase,Los Angeles,0
10718,28-10-2023,1740.83,141,refund,Philadelphia,0
10719,06-12-2023,2127.57,607,refund,Phoenix,0
10720,18-04-2024,97.89,255,purchase,Dallas,0
10721,09-08-2024,3918.25,128,purchase,San Diego,0
10722,11-01-2024,2778.48,459,refund,Los Angeles,0
10723,26-02-2024,4849.96,306,refund,Chicago,0
10724,05-08-2024,4673.45,162,purchase,San Antonio,0
10725,20-08-2024,4932.41,360,refund,Los Angeles,0
10726,12-01-2024,599.03,253,purchase,San Diego,0
10727,06-12-2023,3475.32,106,refund,San Jose,0
10728,14-12-2023,2247.31,535,refund,Dallas,0
10729,06-10-2024,2202.14,500,refund,Philadelphia,0
10730,22-07-2024,3907.21,542,purchase,Dallas,0
10731,19-10-2024,4511.04,145,purchase,Phoenix,0
10732,28-07-2024,2914,427,purchase,Philadelphia,0
10733,10-07-2024,75.86,14,purchase,Houston,0
10734,04-05-2024,1913.6,86,refund,New York,0
10735,26-04-2024,2909.42,410,refund,New York,0
10736,28-09-2024,4888.09,706,refund,Phoenix,0
10737,30-12-2023,3119.99,502,refund,Dallas,0
10738,12-12-2023,3419.93,675,refund,Los Angeles,0
10739,08-08-2024,4856,170,purchase,Phoenix,0
10740,29-09-2024,4388.39,598,purchase,San Diego,0
10741,06-03-2024,4429.8,937,purchase,Chicago,0
10742,18-12-2023,2448.85,477,refund,Phoenix,0
10743,15-02-2024,4443.03,733,refund,Chicago,0
10744,23-02-2024,1402.1,598,refund,New York,0
10745,26-07-2024,296.12,187,purchase,Philadelphia,0
10746,07-08-2024,3979.58,109,purchase,San Antonio,0
10747,24-12-2023,3632.18,186,purchase,Philadelphia,0
10748,29-03-2024,3272.22,223,refund,New York,0
10749,24-01-2024,2089.45,923,refund,Phoenix,0
10750,11-08-2024,3099.43,405,purchase,San Antonio,0
10751,22-12-2023,4559.12,771,refund,Phoenix,0
10752,11-04-2024,1706.35,440,purchase,San Diego,0
10753,06-02-2024,2892.29,722,refund,Philadelphia,0
10754,09-04-2024,4011.31,99,refund,San Jose,0
10755,28-04-2024,3208.85,293,purchase,Philadelphia,0
10756,03-12-2023,71.9,801,refund,Houston,0
10757,28-07-2024,4955.73,587,purchase,Philadelphia,0
10758,20-05-2024,4555.57,768,purchase,Phoenix,0
10759,19-03-2024,121.45,588,purchase,San Antonio,0
10760,06-04-2024,3491.17,903,refund,New York,0
10761,05-03-2024,3470.93,358,purchase,Los Angeles,0
10762,21-03-2024,3759.28,647,purchase,Phoenix,0
10763,18-11-2023,3737.38,22,refund,New York,0
10764,23-01-2024,4997.82,741,purchase,Houston,0
10765,23-03-2024,2438.28,459,refund,San Diego,0
10766,18-11-2023,1641.63,37,purchase,Los Angeles,0
10767,24-02-2024,4939.59,223,refund,Philadelphia,0
10768,21-12-2023,470.59,742,refund,Phoenix,0
10769,10-02-2024,4594,930,purchase,Phoenix,0
10770,26-01-2024,1794.02,173,purchase,San Jose,0
10771,20-02-2024,4696.66,979,purchase,Houston,0
10772,23-05-2024,1466.27,313,purchase,Phoenix,0
10773,18-09-2024,2808.98,262,purchase,Philadelphia,0
10774,10-07-2024,4007.14,717,refund,Dallas,0
10775,21-07-2024,2099.27,621,purchase,Philadelphia,0
10776,04-08-2024,2853.41,188,refund,San Jose,0
10777,16-05-2024,4558.11,826,purchase,Phoenix,0
10778,21-10-2024,3439.06,722,purchase,San Antonio,0
10779,30-04-2024,4230.91,472,refund,Dallas,0
10780,25-12-2023,1912.82,268,refund,San Antonio,0
10781,08-08-2024,3707.76,774,purchase,Phoenix,0
10782,13-03-2024,1676.69,626,purchase,San Jose,0
10783,06-06-2024,4785.22,366,refund,San Jose,0
10784,31-07-2024,3856.58,746,refund,San Diego,0
10785,24-04-2024,2808.03,833,purchase,Philadelphia,0
10786,04-09-2024,1704.42,854,purchase,Philadelphia,0
10787,25-09-2024,1262.19,474,purchase,San Jose,0
10788,06-08-2024,4934.6,608,purchase,New York,0
10789,06-01-2024,4062.77,121,refund,San Diego,0
10790,20-05-2024,4061.3,219,refund,Los Angeles,0
10791,21-07-2024,2532.25,499,refund,New York,0
10792,29-05-2024,4629.09,352,purchase,Phoenix,0
10793,03-11-2023,1448.06,520,purchase,Dallas,0
10794,15-08-2024,4242.68,689,refund,Chicago,0
10795,30-11-2023,1977.17,975,purchase,San Diego,0
10796,29-12-2023,1679.89,463,refund,Phoenix,0
10797,12-04-2024,4012.17,156,refund,Philadelphia,0
10798,22-10-2023,1588.52,778,refund,Philadelphia,0
10799,18-08-2024,1535.7,769,purchase,Los Angeles,0
10800,02-12-2023,890.99,389,purchase,Houston,1
10801,23-12-2023,4751.54,919,purchase,Los Angeles,0
10802,10-12-2023,3342.05,550,refund,Chicago,0
10803,24-05-2024,1046.47,236,refund,New York,0
10804,25-07-2024,4284.75,148,purchase,Philadelphia,0
10805,01-05-2024,318.15,591,refund,Chicago,0
10806,30-10-2023,2263.23,41,purchase,Chicago,0
10807,12-01-2024,1558.26,283,refund,Houston,0
10808,19-10-2024,1362.78,770,purchase,Philadelphia,0
10809,30-12-2023,4756.21,929,refund,Los Angeles,0
10810,04-01-2024,2027.44,491,purchase,Dallas,0
10811,21-07-2024,527.34,712,refund,Philadelphia,0
10812,01-11-2023,1240.2,232,purchase,San Antonio,0
10813,02-02-2024,941.24,857,refund,Phoenix,0
10814,27-04-2024,2521.29,489,purchase,Chicago,0
10815,01-03-2024,2462.91,28,refund,San Jose,0
10816,20-07-2024,4486.9,905,purchase,Los Angeles,0
10817,04-10-2024,3346.04,88,purchase,Los Angeles,0
10818,07-07-2024,3599.17,906,purchase,Chicago,0
10819,04-08-2024,3977.61,541,refund,Houston,0
10820,10-01-2024,2966.31,566,purchase,Houston,0
10821,26-07-2024,2148.15,642,purchase,Philadelphia,0
10822,03-10-2024,2298.85,93,purchase,Philadelphia,0
10823,13-05-2024,1035.73,31,refund,Houston,0
10824,13-04-2024,195.07,211,purchase,Phoenix,0
10825,20-09-2024,3526.28,203,refund,Philadelphia,0
10826,27-07-2024,3217.18,277,purchase,Dallas,1
10827,05-01-2024,173.8,959,refund,Houston,0
10828,27-07-2024,2222.27,239,refund,Houston,0
10829,21-07-2024,3394.96,427,refund,San Diego,0
10830,23-06-2024,2977.95,425,refund,Houston,0
10831,07-04-2024,81.41,615,purchase,Houston,0
10832,05-04-2024,3316.99,39,purchase,San Diego,0
10833,01-02-2024,222.6,240,refund,Houston,0
10834,22-05-2024,3710.74,361,refund,Phoenix,0
10835,16-03-2024,1748.46,679,purchase,Phoenix,0
10836,13-07-2024,1375.33,801,purchase,Houston,0
10837,11-09-2024,4624.66,42,purchase,San Antonio,0
10838,23-11-2023,2702.28,913,purchase,Houston,0
10839,18-10-2024,622.86,852,purchase,San Diego,0
10840,18-09-2024,3765.13,819,refund,Phoenix,0
10841,08-05-2024,620.98,680,refund,New York,0
10842,15-08-2024,3867.17,946,refund,Phoenix,0
10843,25-02-2024,2338.33,868,purchase,Dallas,0
10844,24-01-2024,2191.64,900,refund,San Jose,0
10845,18-07-2024,3934.23,877,purchase,San Jose,0
10846,08-04-2024,174.97,68,purchase,San Jose,0
10847,25-12-2023,3757.67,863,purchase,Chicago,0
10848,15-08-2024,3552.18,803,purchase,Los Angeles,0
10849,05-06-2024,3242.99,986,refund,San Diego,0
10850,03-12-2023,1670.59,338,refund,Dallas,0
10851,01-03-2024,1122.44,419,purchase,Chicago,0
10852,24-10-2023,1819.96,448,refund,San Antonio,0
10853,21-08-2024,1324.36,37,refund,Houston,0
10854,16-10-2024,1596.75,461,refund,Dallas,0
10855,17-10-2024,3847.95,993,refund,Los Angeles,0
10856,01-03-2024,4828.61,741,refund,Houston,0
10857,24-11-2023,4614.28,920,purchase,Los Angeles,0
10858,07-10-2024,4929.15,922,refund,San Diego,0
10859,06-11-2023,3005.83,392,refund,Dallas,0
10860,06-01-2024,2898.87,912,refund,Los Angeles,0
10861,17-08-2024,1160.22,199,refund,Los Angeles,0
10862,19-10-2024,4525.01,133,purchase,Los Angeles,0
10863,09-02-2024,4534.65,239,purchase,Chicago,0
10864,06-06-2024,4155.13,98,purchase,Chicago,0
10865,31-08-2024,3577.8,607,purchase,San Diego,1
10866,17-11-2023,314.11,917,purchase,Philadelphia,0
10867,17-01-2024,2987.56,880,refund,San Diego,0
10868,28-09-2024,1883.18,741,purchase,Philadelphia,0
10869,19-08-2024,2722.15,662,purchase,Los Angeles,0
10870,13-12-2023,3180.39,824,refund,Phoenix,0
10871,09-01-2024,310.46,636,refund,Dallas,0
10872,02-03-2024,3204.85,624,purchase,Dallas,0
10873,18-12-2023,403.41,490,purchase,San Antonio,0
10874,17-01-2024,1179.35,766,purchase,Dallas,0
10875,25-02-2024,889.45,768,purchase,New York,0
10876,28-02-2024,3708.9,104,purchase,Los Angeles,0
10877,09-11-2023,243.43,197,purchase,Dallas,0
10878,02-03-2024,4273.64,629,purchase,Los Angeles,0
10879,27-04-2024,2824.74,610,refund,San Antonio,0
10880,15-12-2023,62.6,739,refund,Houston,0
10881,03-07-2024,4845.62,486,refund,Chicago,0
10882,11-07-2024,3553.2,954,refund,San Diego,0
10883,31-12-2023,2173.82,188,purchase,San Antonio,0
10884,03-03-2024,1201.85,325,purchase,Chicago,0
10885,26-11-2023,4761.84,40,purchase,San Diego,0
